task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
3,0.42857142857142855,"['Look over room and decide what to change', 'take measurements', 'shop for new wallpaper, paint and/or furniture']","['bring in any new furniture', 'clear/remove current furniture and/or wall paper from room']",clear/remove current furniture and/or wall paper from room,1
4,0.5714285714285714,"['Look over room and decide what to change', 'take measurements', 'shop for new wallpaper, paint and/or furniture', 'clear/remove current furniture and/or wall paper from room']","['apply new wallpaper or paint walls', 'survey room and make any adjustments as needed.']",apply new wallpaper or paint walls,0
5,0.7142857142857143,"['Look over room and decide what to change', 'take measurements', 'shop for new wallpaper, paint and/or furniture', 'clear/remove current furniture and/or wall paper from room', 'apply new wallpaper or paint walls']","['Look over room and decide what to change', 'bring in any new furniture']",bring in any new furniture,1
6,0.8571428571428571,"['Look over room and decide what to change', 'take measurements', 'shop for new wallpaper, paint and/or furniture', 'clear/remove current furniture and/or wall paper from room', 'apply new wallpaper or paint walls', 'bring in any new furniture']","['survey room and make any adjustments as needed.', 'Look over room and decide what to change']",survey room and make any adjustments as needed.,0
0,0.0,[],"['Determine the types of furnishings you want inside the room', 'Visualize and design how you would want the renovated room to look']",Visualize and design how you would want the renovated room to look,1
1,0.14285714285714285,['Visualize and design how you would want the renovated room to look'],"['Renovate the room', 'Determine the types of furnishings you want inside the room']",Determine the types of furnishings you want inside the room,1
2,0.2857142857142857,"['Visualize and design how you would want the renovated room to look', 'Determine the types of furnishings you want inside the room']","['Purchase the decor and furnishings', 'Compare the pre-existing design with how the room looks']",Purchase the decor and furnishings,0
3,0.42857142857142855,"['Visualize and design how you would want the renovated room to look', 'Determine the types of furnishings you want inside the room', 'Purchase the decor and furnishings']","['Visualize and design how you would want the renovated room to look', 'Place the furniture and decorations according to design and plan']",Place the furniture and decorations according to design and plan,1
4,0.5714285714285714,"['Visualize and design how you would want the renovated room to look', 'Determine the types of furnishings you want inside the room', 'Purchase the decor and furnishings', 'Place the furniture and decorations according to design and plan']","['Determine the types of furnishings you want inside the room', 'Compare the pre-existing design with how the room looks']",Compare the pre-existing design with how the room looks,1
5,0.7142857142857143,"['Visualize and design how you would want the renovated room to look', 'Determine the types of furnishings you want inside the room', 'Purchase the decor and furnishings', 'Place the furniture and decorations according to design and plan', 'Compare the pre-existing design with how the room looks']","['Determine the types of furnishings you want inside the room', 'Make changes as necessary']",Make changes as necessary,1
6,0.8571428571428571,"['Visualize and design how you would want the renovated room to look', 'Determine the types of furnishings you want inside the room', 'Purchase the decor and furnishings', 'Place the furniture and decorations according to design and plan', 'Compare the pre-existing design with how the room looks', 'Make changes as necessary']","['Renovate the room', 'Purchase the decor and furnishings']",Renovate the room,0
0,0.0,[],"['Paint walls with new color.', 'Take furniture out of room.']",Take furniture out of room.,1
1,0.125,['Take furniture out of room.'],"['Put new furniture in room.', 'Clean room thoroughly.']",Clean room thoroughly.,1
2,0.25,"['Take furniture out of room.', 'Clean room thoroughly.']","['Hang painting on wall.', 'Paint walls with new color.']",Paint walls with new color.,1
3,0.375,"['Take furniture out of room.', 'Clean room thoroughly.', 'Paint walls with new color.']","['Put down new carpet.', 'Hang painting on wall.']",Put down new carpet.,0
4,0.5,"['Take furniture out of room.', 'Clean room thoroughly.', 'Paint walls with new color.', 'Put down new carpet.']","['Buy new furniture.', 'Put new curtains up.']",Buy new furniture.,0
5,0.625,"['Take furniture out of room.', 'Clean room thoroughly.', 'Paint walls with new color.', 'Put down new carpet.', 'Buy new furniture.']","['Take furniture out of room.', 'Put new furniture in room.']",Put new furniture in room.,1
6,0.75,"['Take furniture out of room.', 'Clean room thoroughly.', 'Paint walls with new color.', 'Put down new carpet.', 'Buy new furniture.', 'Put new furniture in room.']","['Take furniture out of room.', 'Hang painting on wall.']",Hang painting on wall.,1
7,0.875,"['Take furniture out of room.', 'Clean room thoroughly.', 'Paint walls with new color.', 'Put down new carpet.', 'Buy new furniture.', 'Put new furniture in room.', 'Hang painting on wall.']","['Clean room thoroughly.', 'Put new curtains up.']",Put new curtains up.,1
0,0.0,[],"['Research the changes that will be made.', 'Plan out the changes that are desired.']",Plan out the changes that are desired.,1
1,0.125,['Plan out the changes that are desired.'],"['Clean the room.', 'Clean up any debris.']",Clean the room.,0
2,0.25,"['Plan out the changes that are desired.', 'Clean the room.']","['Research the changes that will be made.', 'Clean up any debris.']",Research the changes that will be made.,0
3,0.375,"['Plan out the changes that are desired.', 'Clean the room.', 'Research the changes that will be made.']","['Decide whether to do the work yourself or hire a contractor.', 'Enjoy.']",Decide whether to do the work yourself or hire a contractor.,0
4,0.5,"['Plan out the changes that are desired.', 'Clean the room.', 'Research the changes that will be made.', 'Decide whether to do the work yourself or hire a contractor.']","['If necessary, remove all furniture and items from the room.', 'Clean up any debris.']","If necessary, remove all furniture and items from the room.",0
5,0.625,"['Plan out the changes that are desired.', 'Clean the room.', 'Research the changes that will be made.', 'Decide whether to do the work yourself or hire a contractor.', 'If necessary, remove all furniture and items from the room.']","['Begin work.', 'Research the changes that will be made.']",Begin work.,0
6,0.75,"['Plan out the changes that are desired.', 'Clean the room.', 'Research the changes that will be made.', 'Decide whether to do the work yourself or hire a contractor.', 'If necessary, remove all furniture and items from the room.', 'Begin work.']","['Decide whether to do the work yourself or hire a contractor.', 'Clean up any debris.']",Clean up any debris.,1
7,0.875,"['Plan out the changes that are desired.', 'Clean the room.', 'Research the changes that will be made.', 'Decide whether to do the work yourself or hire a contractor.', 'If necessary, remove all furniture and items from the room.', 'Begin work.', 'Clean up any debris.']","['Research the changes that will be made.', 'Enjoy.']",Enjoy.,1
0,0.0,[],"['Paint walls', 'Take everything out of room']",Take everything out of room,1
1,0.1,['Take everything out of room'],"['Sweep/vacuum room', 'Cut and lay carpet']",Sweep/vacuum room,0
2,0.2,"['Take everything out of room', 'Sweep/vacuum room']","['Cut and lay carpet', 'Wash walls']",Wash walls,1
3,0.3,"['Take everything out of room', 'Sweep/vacuum room', 'Wash walls']","['Let dry', 'Pick out paint for walls']",Pick out paint for walls,1
4,0.4,"['Take everything out of room', 'Sweep/vacuum room', 'Wash walls', 'Pick out paint for walls']","['Paint walls', 'Sweep/vacuum room']",Paint walls,0
5,0.5,"['Take everything out of room', 'Sweep/vacuum room', 'Wash walls', 'Pick out paint for walls', 'Paint walls']","['Let dry', 'Wash walls']",Let dry,0
6,0.6,"['Take everything out of room', 'Sweep/vacuum room', 'Wash walls', 'Pick out paint for walls', 'Paint walls', 'Let dry']","['Pick out new carpet', 'Done with renovation']",Pick out new carpet,0
7,0.7,"['Take everything out of room', 'Sweep/vacuum room', 'Wash walls', 'Pick out paint for walls', 'Paint walls', 'Let dry', 'Pick out new carpet']","['Cut and lay carpet', 'Take everything out of room']",Cut and lay carpet,0
8,0.8,"['Take everything out of room', 'Sweep/vacuum room', 'Wash walls', 'Pick out paint for walls', 'Paint walls', 'Let dry', 'Pick out new carpet', 'Cut and lay carpet']","['Put furniture back in room', 'Take everything out of room']",Put furniture back in room,0
9,0.9,"['Take everything out of room', 'Sweep/vacuum room', 'Wash walls', 'Pick out paint for walls', 'Paint walls', 'Let dry', 'Pick out new carpet', 'Cut and lay carpet', 'Put furniture back in room']","['Paint walls', 'Done with renovation']",Done with renovation,1
0,0.0,[],"['Do any demolition work that is required.', 'Take measurements and make decisions on renovations.']",Take measurements and make decisions on renovations.,1
1,0.125,['Take measurements and make decisions on renovations.'],"['Put in any new flooring.', 'Remove furniture from room.']",Remove furniture from room.,1
2,0.25,"['Take measurements and make decisions on renovations.', 'Remove furniture from room.']","['Do any demolition work that is required.', 'Return decorations to room.']",Do any demolition work that is required.,0
3,0.375,"['Take measurements and make decisions on renovations.', 'Remove furniture from room.', 'Do any demolition work that is required.']","['Take measurements and make decisions on renovations.', 'Put in any new flooring.']",Put in any new flooring.,1
4,0.5,"['Take measurements and make decisions on renovations.', 'Remove furniture from room.', 'Do any demolition work that is required.', 'Put in any new flooring.']","['Repair any walls and fix drywall as necessary.', 'Return decorations to room.']",Repair any walls and fix drywall as necessary.,0
5,0.625,"['Take measurements and make decisions on renovations.', 'Remove furniture from room.', 'Do any demolition work that is required.', 'Put in any new flooring.', 'Repair any walls and fix drywall as necessary.']","['Return decorations to room.', 'Paint or wallpaper walls.']",Paint or wallpaper walls.,1
6,0.75,"['Take measurements and make decisions on renovations.', 'Remove furniture from room.', 'Do any demolition work that is required.', 'Put in any new flooring.', 'Repair any walls and fix drywall as necessary.', 'Paint or wallpaper walls.']","['Do any demolition work that is required.', 'Add in new appliances or furniture.']",Add in new appliances or furniture.,1
7,0.875,"['Take measurements and make decisions on renovations.', 'Remove furniture from room.', 'Do any demolition work that is required.', 'Put in any new flooring.', 'Repair any walls and fix drywall as necessary.', 'Paint or wallpaper walls.', 'Add in new appliances or furniture.']","['Remove furniture from room.', 'Return decorations to room.']",Return decorations to room.,1
0,0.0,[],"['do some research about what you want your room to look like', 'enjoy your room']",do some research about what you want your room to look like,0
1,0.14285714285714285,['do some research about what you want your room to look like'],"['remove all furniture from room', 'replace what ever needs to replace']",remove all furniture from room,0
2,0.2857142857142857,"['do some research about what you want your room to look like', 'remove all furniture from room']","['paint the room', 'enjoy your room']",paint the room,0
3,0.42857142857142855,"['do some research about what you want your room to look like', 'remove all furniture from room', 'paint the room']","['replace what ever needs to replace', 'finish']",replace what ever needs to replace,0
4,0.5714285714285714,"['do some research about what you want your room to look like', 'remove all furniture from room', 'paint the room', 'replace what ever needs to replace']","['do some research about what you want your room to look like', 'replace furniture']",replace furniture,1
5,0.7142857142857143,"['do some research about what you want your room to look like', 'remove all furniture from room', 'paint the room', 'replace what ever needs to replace', 'replace furniture']","['do some research about what you want your room to look like', 'finish']",finish,1
6,0.8571428571428571,"['do some research about what you want your room to look like', 'remove all furniture from room', 'paint the room', 'replace what ever needs to replace', 'replace furniture', 'finish']","['paint the room', 'enjoy your room']",enjoy your room,1
0,0.0,[],"['Remove drop cloth and sweep floor.', 'Remove furniture and curtains from room.']",Remove furniture and curtains from room.,1
1,0.07692307692307693,['Remove furniture and curtains from room.'],"['Measure dimensions of room.', 'Remove old wallpaper on walls.']",Measure dimensions of room.,0
2,0.15384615384615385,"['Remove furniture and curtains from room.', 'Measure dimensions of room.']","['Put furniture back in room and hang new curtains.', 'Measure window frames.']",Measure window frames.,1
3,0.23076923076923078,"['Remove furniture and curtains from room.', 'Measure dimensions of room.', 'Measure window frames.']","['Remove old wallpaper on walls.', 'Lay drop cloth on floor.']",Lay drop cloth on floor.,1
4,0.3076923076923077,"['Remove furniture and curtains from room.', 'Measure dimensions of room.', 'Measure window frames.', 'Lay drop cloth on floor.']","['Buy paint at store.', 'Put furniture back in room and hang new curtains.']",Buy paint at store.,0
5,0.38461538461538464,"['Remove furniture and curtains from room.', 'Measure dimensions of room.', 'Measure window frames.', 'Lay drop cloth on floor.', 'Buy paint at store.']","['Go to store and buy new bedding to match curtains and painted walls.', 'Remove old wallpaper on walls.']",Remove old wallpaper on walls.,1
6,0.46153846153846156,"['Remove furniture and curtains from room.', 'Measure dimensions of room.', 'Measure window frames.', 'Lay drop cloth on floor.', 'Buy paint at store.', 'Remove old wallpaper on walls.']","['Scrape walls to make smooth.', 'Put furniture back in room and hang new curtains.']",Scrape walls to make smooth.,0
7,0.5384615384615384,"['Remove furniture and curtains from room.', 'Measure dimensions of room.', 'Measure window frames.', 'Lay drop cloth on floor.', 'Buy paint at store.', 'Remove old wallpaper on walls.', 'Scrape walls to make smooth.']","['Remove furniture and curtains from room.', 'Paint walls.']",Paint walls.,1
8,0.6153846153846154,"['Remove furniture and curtains from room.', 'Measure dimensions of room.', 'Measure window frames.', 'Lay drop cloth on floor.', 'Buy paint at store.', 'Remove old wallpaper on walls.', 'Scrape walls to make smooth.', 'Paint walls.']","['Remove old wallpaper on walls.', 'Remove drop cloth and sweep floor.']",Remove drop cloth and sweep floor.,1
9,0.6923076923076923,"['Remove furniture and curtains from room.', 'Measure dimensions of room.', 'Measure window frames.', 'Lay drop cloth on floor.', 'Buy paint at store.', 'Remove old wallpaper on walls.', 'Scrape walls to make smooth.', 'Paint walls.', 'Remove drop cloth and sweep floor.']","['Go to store and buy new curtains to compliment painted walls.', 'Lay drop cloth on floor.']",Go to store and buy new curtains to compliment painted walls.,0
10,0.7692307692307693,"['Remove furniture and curtains from room.', 'Measure dimensions of room.', 'Measure window frames.', 'Lay drop cloth on floor.', 'Buy paint at store.', 'Remove old wallpaper on walls.', 'Scrape walls to make smooth.', 'Paint walls.', 'Remove drop cloth and sweep floor.', 'Go to store and buy new curtains to compliment painted walls.']","['Put furniture back in room and hang new curtains.', 'Put new bedding on bed.']",Put furniture back in room and hang new curtains.,0
11,0.8461538461538461,"['Remove furniture and curtains from room.', 'Measure dimensions of room.', 'Measure window frames.', 'Lay drop cloth on floor.', 'Buy paint at store.', 'Remove old wallpaper on walls.', 'Scrape walls to make smooth.', 'Paint walls.', 'Remove drop cloth and sweep floor.', 'Go to store and buy new curtains to compliment painted walls.', 'Put furniture back in room and hang new curtains.']","['Go to store and buy new bedding to match curtains and painted walls.', 'Measure window frames.']",Go to store and buy new bedding to match curtains and painted walls.,0
12,0.9230769230769231,"['Remove furniture and curtains from room.', 'Measure dimensions of room.', 'Measure window frames.', 'Lay drop cloth on floor.', 'Buy paint at store.', 'Remove old wallpaper on walls.', 'Scrape walls to make smooth.', 'Paint walls.', 'Remove drop cloth and sweep floor.', 'Go to store and buy new curtains to compliment painted walls.', 'Put furniture back in room and hang new curtains.', 'Go to store and buy new bedding to match curtains and painted walls.']","['Paint walls.', 'Put new bedding on bed.']",Put new bedding on bed.,1
0,0.0,[],"['buy paint', 'discard old wallpaper']",buy paint,0
1,0.08333333333333333,['buy paint'],"['remove furniture from room to be renovated', 'replace old furniture with new']",remove furniture from room to be renovated,0
2,0.16666666666666666,"['buy paint', 'remove furniture from room to be renovated']","['strip wallpaper glue from walls', 'remove wallpaper from walls']",remove wallpaper from walls,1
3,0.25,"['buy paint', 'remove furniture from room to be renovated', 'remove wallpaper from walls']","['place protective covering over carpet', 'remove protective covering from floor']",place protective covering over carpet,0
4,0.3333333333333333,"['buy paint', 'remove furniture from room to be renovated', 'remove wallpaper from walls', 'place protective covering over carpet']","['paint walls', 'strip wallpaper glue from walls']",strip wallpaper glue from walls,1
5,0.4166666666666667,"['buy paint', 'remove furniture from room to be renovated', 'remove wallpaper from walls', 'place protective covering over carpet', 'strip wallpaper glue from walls']","['clean walls of any remaining paint or glue', 'discard old furniture']",clean walls of any remaining paint or glue,0
6,0.5,"['buy paint', 'remove furniture from room to be renovated', 'remove wallpaper from walls', 'place protective covering over carpet', 'strip wallpaper glue from walls', 'clean walls of any remaining paint or glue']","['remove furniture from room to be renovated', 'paint walls']",paint walls,1
7,0.5833333333333334,"['buy paint', 'remove furniture from room to be renovated', 'remove wallpaper from walls', 'place protective covering over carpet', 'strip wallpaper glue from walls', 'clean walls of any remaining paint or glue', 'paint walls']","['remove protective covering from floor', 'discard any remaining garbage from renovation']",remove protective covering from floor,0
8,0.6666666666666666,"['buy paint', 'remove furniture from room to be renovated', 'remove wallpaper from walls', 'place protective covering over carpet', 'strip wallpaper glue from walls', 'clean walls of any remaining paint or glue', 'paint walls', 'remove protective covering from floor']","['replace old furniture with new', 'buy paint']",replace old furniture with new,0
9,0.75,"['buy paint', 'remove furniture from room to be renovated', 'remove wallpaper from walls', 'place protective covering over carpet', 'strip wallpaper glue from walls', 'clean walls of any remaining paint or glue', 'paint walls', 'remove protective covering from floor', 'replace old furniture with new']","['discard old furniture', 'clean walls of any remaining paint or glue']",discard old furniture,0
10,0.8333333333333334,"['buy paint', 'remove furniture from room to be renovated', 'remove wallpaper from walls', 'place protective covering over carpet', 'strip wallpaper glue from walls', 'clean walls of any remaining paint or glue', 'paint walls', 'remove protective covering from floor', 'replace old furniture with new', 'discard old furniture']","['discard old wallpaper', 'paint walls']",discard old wallpaper,0
11,0.9166666666666666,"['buy paint', 'remove furniture from room to be renovated', 'remove wallpaper from walls', 'place protective covering over carpet', 'strip wallpaper glue from walls', 'clean walls of any remaining paint or glue', 'paint walls', 'remove protective covering from floor', 'replace old furniture with new', 'discard old furniture', 'discard old wallpaper']","['discard any remaining garbage from renovation', 'paint walls']",discard any remaining garbage from renovation,0
0,0.0,[],"['Be with him, point out any mistakes in his work', 'Call a good interior decorator']",Call a good interior decorator,1
1,0.1,['Call a good interior decorator'],"['Get the best quote and finalize the deal and pay him 50% advance', 'Call a good interior decorator']",Get the best quote and finalize the deal and pay him 50% advance,0
2,0.2,"['Call a good interior decorator', 'Get the best quote and finalize the deal and pay him 50% advance']","['See to it that he finishes his job in time', 'One day before remove all the contents of the room']",One day before remove all the contents of the room,1
3,0.3,"['Call a good interior decorator', 'Get the best quote and finalize the deal and pay him 50% advance', 'One day before remove all the contents of the room']","['Supervise the work he is doing', 'Keep them safely in another place']",Keep them safely in another place,1
4,0.4,"['Call a good interior decorator', 'Get the best quote and finalize the deal and pay him 50% advance', 'One day before remove all the contents of the room', 'Keep them safely in another place']","['Be with him, point out any mistakes in his work', 'Call the decorator next day']",Call the decorator next day,1
5,0.5,"['Call a good interior decorator', 'Get the best quote and finalize the deal and pay him 50% advance', 'One day before remove all the contents of the room', 'Keep them safely in another place', 'Call the decorator next day']","['Supervise the work he is doing', 'One day before remove all the contents of the room']",Supervise the work he is doing,0
6,0.6,"['Call a good interior decorator', 'Get the best quote and finalize the deal and pay him 50% advance', 'One day before remove all the contents of the room', 'Keep them safely in another place', 'Call the decorator next day', 'Supervise the work he is doing']","['Be with him, point out any mistakes in his work', 'Keep them safely in another place']","Be with him, point out any mistakes in his work",0
7,0.7,"['Call a good interior decorator', 'Get the best quote and finalize the deal and pay him 50% advance', 'One day before remove all the contents of the room', 'Keep them safely in another place', 'Call the decorator next day', 'Supervise the work he is doing', 'Be with him, point out any mistakes in his work']","['Call the decorator next day', 'See to it that he finishes his job in time']",See to it that he finishes his job in time,1
8,0.8,"['Call a good interior decorator', 'Get the best quote and finalize the deal and pay him 50% advance', 'One day before remove all the contents of the room', 'Keep them safely in another place', 'Call the decorator next day', 'Supervise the work he is doing', 'Be with him, point out any mistakes in his work', 'See to it that he finishes his job in time']","['Call the decorator next day', 'Call him next day, inspect the room and pay the balance']","Call him next day, inspect the room and pay the balance",1
9,0.9,"['Call a good interior decorator', 'Get the best quote and finalize the deal and pay him 50% advance', 'One day before remove all the contents of the room', 'Keep them safely in another place', 'Call the decorator next day', 'Supervise the work he is doing', 'Be with him, point out any mistakes in his work', 'See to it that he finishes his job in time', 'Call him next day, inspect the room and pay the balance']","['Call a good interior decorator', 'Transfer back all the contents of the room']",Transfer back all the contents of the room,1
0,0.0,[],"['remove furniture from the room', 'replace walls and windows as desired']",remove furniture from the room,0
1,0.16666666666666666,['remove furniture from the room'],"['add desired flooring (carpet/tile/wood/etc.)', 'remove fixtures and carpet from the room']",remove fixtures and carpet from the room,1
2,0.3333333333333333,"['remove furniture from the room', 'remove fixtures and carpet from the room']","['replace walls and windows as desired', 'add desired flooring (carpet/tile/wood/etc.)']",replace walls and windows as desired,0
3,0.5,"['remove furniture from the room', 'remove fixtures and carpet from the room', 'replace walls and windows as desired']","['paint new walls desired color', 'place furniture in room']",paint new walls desired color,0
4,0.6666666666666666,"['remove furniture from the room', 'remove fixtures and carpet from the room', 'replace walls and windows as desired', 'paint new walls desired color']","['add desired flooring (carpet/tile/wood/etc.)', 'remove furniture from the room']",add desired flooring (carpet/tile/wood/etc.),0
5,0.8333333333333334,"['remove furniture from the room', 'remove fixtures and carpet from the room', 'replace walls and windows as desired', 'paint new walls desired color', 'add desired flooring (carpet/tile/wood/etc.)']","['remove fixtures and carpet from the room', 'place furniture in room']",place furniture in room,1
0,0.0,[],"['Come up with a  plan', 'Install new stuff']",Come up with a  plan,0
1,0.125,['Come up with a  plan'],"['Paint', 'Take old stuff out']",Take old stuff out,1
2,0.25,"['Come up with a  plan', 'Take old stuff out']","['Buy new stuff', 'finally coat enamel']",Buy new stuff,0
3,0.375,"['Come up with a  plan', 'Take old stuff out', 'Buy new stuff']","['enjoy', 'Paint']",Paint,1
4,0.5,"['Come up with a  plan', 'Take old stuff out', 'Buy new stuff', 'Paint']","['finally coat enamel', 'Install new stuff']",Install new stuff,1
5,0.625,"['Come up with a  plan', 'Take old stuff out', 'Buy new stuff', 'Paint', 'Install new stuff']","['enjoy', 'install trim']",install trim,1
6,0.75,"['Come up with a  plan', 'Take old stuff out', 'Buy new stuff', 'Paint', 'Install new stuff', 'install trim']","['finally coat enamel', 'Paint']",finally coat enamel,0
7,0.875,"['Come up with a  plan', 'Take old stuff out', 'Buy new stuff', 'Paint', 'Install new stuff', 'install trim', 'finally coat enamel']","['enjoy', 'Paint']",enjoy,0
0,0.0,[],"['Taking everything out of it', 'Painting the walls']",Taking everything out of it,0
1,0.16666666666666666,['Taking everything out of it'],"['Painting the walls', 'Replacing the flooring or carpet']",Replacing the flooring or carpet,1
2,0.3333333333333333,"['Taking everything out of it', 'Replacing the flooring or carpet']","['Painting the walls', 'Fixing any holes in the walls']",Fixing any holes in the walls,1
3,0.5,"['Taking everything out of it', 'Replacing the flooring or carpet', 'Fixing any holes in the walls']","['Replacing light fixtures', 'Putting new furniture in the room']",Replacing light fixtures,0
4,0.6666666666666666,"['Taking everything out of it', 'Replacing the flooring or carpet', 'Fixing any holes in the walls', 'Replacing light fixtures']","['Taking everything out of it', 'Painting the walls']",Painting the walls,1
5,0.8333333333333334,"['Taking everything out of it', 'Replacing the flooring or carpet', 'Fixing any holes in the walls', 'Replacing light fixtures', 'Painting the walls']","['Replacing the flooring or carpet', 'Putting new furniture in the room']",Putting new furniture in the room,1
0,0.0,[],"['Remove furniture from room', 'Remove dropcloth']",Remove furniture from room,0
1,0.1,['Remove furniture from room'],"['Put down a drop cloth', 'Remove old carpeting']",Put down a drop cloth,0
2,0.2,"['Remove furniture from room', 'Put down a drop cloth']","['Choose color of paint', 'Replace furniture in room']",Choose color of paint,0
3,0.3,"['Remove furniture from room', 'Put down a drop cloth', 'Choose color of paint']","['Remove old carpeting', 'Purchase paint']",Purchase paint,1
4,0.4,"['Remove furniture from room', 'Put down a drop cloth', 'Choose color of paint', 'Purchase paint']","['Remove old carpeting', 'Paint room']",Paint room,1
5,0.5,"['Remove furniture from room', 'Put down a drop cloth', 'Choose color of paint', 'Purchase paint', 'Paint room']","['Remove dropcloth', 'Replace carpet']",Remove dropcloth,0
6,0.6,"['Remove furniture from room', 'Put down a drop cloth', 'Choose color of paint', 'Purchase paint', 'Paint room', 'Remove dropcloth']","['Replace carpet', 'Choose new carpeting']",Choose new carpeting,1
7,0.7,"['Remove furniture from room', 'Put down a drop cloth', 'Choose color of paint', 'Purchase paint', 'Paint room', 'Remove dropcloth', 'Choose new carpeting']","['Put down a drop cloth', 'Remove old carpeting']",Remove old carpeting,1
8,0.8,"['Remove furniture from room', 'Put down a drop cloth', 'Choose color of paint', 'Purchase paint', 'Paint room', 'Remove dropcloth', 'Choose new carpeting', 'Remove old carpeting']","['Replace carpet', 'Remove dropcloth']",Replace carpet,0
9,0.9,"['Remove furniture from room', 'Put down a drop cloth', 'Choose color of paint', 'Purchase paint', 'Paint room', 'Remove dropcloth', 'Choose new carpeting', 'Remove old carpeting', 'Replace carpet']","['Replace furniture in room', 'Paint room']",Replace furniture in room,0
0,0.0,[],"['Clear the room', 'Order supplies']",Order supplies,1
1,0.16666666666666666,['Order supplies'],"['Clear the room', 'Order supplies']",Clear the room,0
2,0.3333333333333333,"['Order supplies', 'Clear the room']","['Put tarp on the floor', 'Build things']",Put tarp on the floor,0
3,0.5,"['Order supplies', 'Clear the room', 'Put tarp on the floor']","['Start measuring things', 'Build things']",Start measuring things,0
4,0.6666666666666666,"['Order supplies', 'Clear the room', 'Put tarp on the floor', 'Start measuring things']","['Order supplies', 'Cut wood']",Cut wood,1
5,0.8333333333333334,"['Order supplies', 'Clear the room', 'Put tarp on the floor', 'Start measuring things', 'Cut wood']","['Put tarp on the floor', 'Build things']",Build things,1
0,0.0,[],"['Take furniture out of room', 'Open windows and let room air out']",Take furniture out of room,0
1,0.16666666666666666,['Take furniture out of room'],"['Clean room', 'Put new carpet in']",Clean room,0
2,0.3333333333333333,"['Take furniture out of room', 'Clean room']","['Put new carpet in', 'Paint room']",Paint room,1
3,0.5,"['Take furniture out of room', 'Clean room', 'Paint room']","['Pull old carpet out', 'Take furniture out of room']",Pull old carpet out,0
4,0.6666666666666666,"['Take furniture out of room', 'Clean room', 'Paint room', 'Pull old carpet out']","['Clean room', 'Put new carpet in']",Put new carpet in,1
5,0.8333333333333334,"['Take furniture out of room', 'Clean room', 'Paint room', 'Pull old carpet out', 'Put new carpet in']","['Paint room', 'Open windows and let room air out']",Open windows and let room air out,1
0,0.0,[],"['Clear furniture away from walls', 'Get primer']",Clear furniture away from walls,0
1,0.07692307692307693,['Clear furniture away from walls'],"['Strip old paint from walls', 'Get brush']",Strip old paint from walls,0
2,0.15384615384615385,"['Clear furniture away from walls', 'Strip old paint from walls']","['Fill cracks in walls', 'Get paint']",Fill cracks in walls,0
3,0.23076923076923078,"['Clear furniture away from walls', 'Strip old paint from walls', 'Fill cracks in walls']","['Get brush', 'sand rough spots']",sand rough spots,1
4,0.3076923076923077,"['Clear furniture away from walls', 'Strip old paint from walls', 'Fill cracks in walls', 'sand rough spots']","['Get primer', 'Prime walls']",Get primer,0
5,0.38461538461538464,"['Clear furniture away from walls', 'Strip old paint from walls', 'Fill cracks in walls', 'sand rough spots', 'Get primer']","['Clean brush', 'Get brush']",Get brush,1
6,0.46153846153846156,"['Clear furniture away from walls', 'Strip old paint from walls', 'Fill cracks in walls', 'sand rough spots', 'Get primer', 'Get brush']","['Get paint', 'Prime walls']",Prime walls,1
7,0.5384615384615384,"['Clear furniture away from walls', 'Strip old paint from walls', 'Fill cracks in walls', 'sand rough spots', 'Get primer', 'Get brush', 'Prime walls']","['Clean brush', 'sand rough spots']",Clean brush,0
8,0.6153846153846154,"['Clear furniture away from walls', 'Strip old paint from walls', 'Fill cracks in walls', 'sand rough spots', 'Get primer', 'Get brush', 'Prime walls', 'Clean brush']","['Wait for primer to dry', 'Clean brush']",Wait for primer to dry,0
9,0.6923076923076923,"['Clear furniture away from walls', 'Strip old paint from walls', 'Fill cracks in walls', 'sand rough spots', 'Get primer', 'Get brush', 'Prime walls', 'Clean brush', 'Wait for primer to dry']","['Clear furniture away from walls', 'Get paint']",Get paint,1
10,0.7692307692307693,"['Clear furniture away from walls', 'Strip old paint from walls', 'Fill cracks in walls', 'sand rough spots', 'Get primer', 'Get brush', 'Prime walls', 'Clean brush', 'Wait for primer to dry', 'Get paint']","['Get brush', 'Clean brush']",Get brush,0
11,0.8461538461538461,"['Clear furniture away from walls', 'Strip old paint from walls', 'Fill cracks in walls', 'sand rough spots', 'Get primer', 'Get brush', 'Prime walls', 'Clean brush', 'Wait for primer to dry', 'Get paint', 'Get brush']","['Clean brush', 'Paint walls']",Paint walls,1
12,0.9230769230769231,"['Clear furniture away from walls', 'Strip old paint from walls', 'Fill cracks in walls', 'sand rough spots', 'Get primer', 'Get brush', 'Prime walls', 'Clean brush', 'Wait for primer to dry', 'Get paint', 'Get brush', 'Paint walls']","['Get brush', 'Clean brush']",Clean brush,1
0,0.0,[],"['spackle walls', 'Remove furniture']",Remove furniture,1
1,0.14285714285714285,['Remove furniture'],"['move furniture back in', 'Remove carpet']",Remove carpet,1
2,0.2857142857142857,"['Remove furniture', 'Remove carpet']","['paint trim', 'install new carpet']",paint trim,0
3,0.42857142857142855,"['Remove furniture', 'Remove carpet', 'paint trim']","['install new carpet', 'spackle walls']",spackle walls,1
